discipline,athlete_a,athlete_b,wins,meetings,win_rate
men_100m,Abdul-Rasheed Saminu,Jalen Lisse[nl],1,1,1.0
men_100m,Abdul-Rasheed Saminu,Jhonny Rentería,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Joseph Green,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Joshua Azzopardi,1,1,1.0
men_100m,Abdul-Rasheed Saminu,José González,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Karalo Maibuca,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Kayhan Özer,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Kayinsola Ajayi,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Kenaz Kaniwete,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Kenny Bednarek,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Kishane Thompson,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Lalu Muhammad Zohri,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Letsile Tebogo,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Louie Hinchliffe,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Maleselo Fukofuka,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Manuel Ataide,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Marcell Jacobs,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Marcos Santos,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Markus Fuchs,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Melique García,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Muhd Azeem Fahmi,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Muhd Noor Firdaus Ar-Rasyid,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Naquille Harris,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Noa Bibi,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Noah Lyles,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Oblique Seville,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Oliwer Wdowik,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Owen Ansah,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Paulo André de Oliveira,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Remigio Santander,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Rija Gardiner[de],1,1,1.0
men_100m,Abdul-Rasheed Saminu,Rohan Browning,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Ronal Longa,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Ryuichiro Sakai,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Samer Al-Yafaee[de],1,1,1.0
men_100m,Abdul-Rasheed Saminu,Scott Fiti,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Seco Camara,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Sha Mahmood Noor Zahi,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Shaun Gill,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Sibusiso Matsenjwa,0,1,0.0
men_100m,Abdul-Rasheed Saminu,Simon Hansen,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Taha Hussein Yaseen,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Terrence Jones,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Waisake Tewa,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Wanya McCoy,1,1,1.0
men_100m,Abdul-Rasheed Saminu,William Reed,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Winzar Kakiouea,1,1,1.0
men_100m,Abdul-Rasheed Saminu,Xie Zhenye,1,1,1.0
men_100m,Abdullahi Saleck,Abdelmadjid Mahamat Mahadjir,0,1,0.0
men_100m,Abdullahi Saleck,Abdraman Mahamat Kogne,1,1,1.0
men_100m,Abdullahi Saleck,Amir Muhammad,1,1,1.0
men_100m,Abdullahi Saleck,Femi Ogunode,0,1,0.0
men_100m,Abdullahi Saleck,Hussein Ali al-Khafaji[de],0,1,0.0
men_100m,Abdullahi Saleck,Khalid Wadi Adoum,0,1,0.0
men_100m,Abdullahi Saleck,Nayef Mubarak Al-Rashidi,1,1,1.0
men_100m,Abdullahi Saleck,Oumar Doudai Abakar,1,1,1.0
men_100m,Abdullahi Saleck,Saeed al Sahoti,0,1,0.0
men_100m,Abdullahi Saleck,Tosin Ogunode,0,1,0.0
men_100m,Abdullahi Saleck,Youssef Hamed,0,1,0.0
men_100m,Ackeem Blake,Aaron Brown,0,1,0.0
men_100m,Ackeem Blake,Abdul Hakim Sani Brown,0,1,0.0
men_100m,Ackeem Blake,Abdul-Rasheed Saminu,1,1,1.0
men_100m,Ackeem Blake,Afghanistan,0,1,0.0
men_100m,Ackeem Blake,Ahmed Essabai[de],1,1,1.0
men_100m,Ackeem Blake,Akani Simbine,0,2,0.0
men_100m,Ackeem Blake,Akihiro Higashida,1,1,1.0
men_100m,Ackeem Blake,Ali Anwar Al-Balushi,1,1,1.0
men_100m,Ackeem Blake,Andre De Grasse,1,1,1.0
men_100m,Ackeem Blake,Andre de Grasse,1,1,1.0
men_100m,Ackeem Blake,Arthur Cisse,1,1,1.0
men_100m,Ackeem Blake,Arthur Cissé,0,1,0.0
men_100m,Ackeem Blake,Arturo Deliser,0,1,0.0
men_100m,Ackeem Blake,Australia,0,1,0.0
men_100m,Ackeem Blake,Benjamin Azamati,2,2,1.0
men_100m,Ackeem Blake,Benjamin Richardson,1,1,1.0
men_100m,Ackeem Blake,Beppe Grillo[de],1,1,1.0
men_100m,Ackeem Blake,Brandon Carnes,1,1,1.0
men_100m,Ackeem Blake,Cejhae Greene,2,2,1.0
men_100m,Ackeem Blake,Chituru Ali,1,1,1.0
men_100m,Ackeem Blake,Christian Coleman,0,1,0.0
men_100m,Ackeem Blake,Christopher Borzor,0,1,0.0
men_100m,Ackeem Blake,Clarence Munyai,1,1,1.0
men_100m,Ackeem Blake,Craig Gill,0,1,0.0
men_100m,Ackeem Blake,Cravont Charleston,0,1,0.0
men_100m,Ackeem Blake,César Almirón,0,1,0.0
men_100m,Ackeem Blake,Darko Pešić,1,1,1.0
men_100m,Ackeem Blake,David Morgan-Harrison,1,1,1.0
men_100m,Ackeem Blake,Davonte Howell,0,1,0.0
men_100m,Ackeem Blake,Democratic Republic of the Congo,1,1,1.0
men_100m,Ackeem Blake,Devin Augustine,1,1,1.0
men_100m,Ackeem Blake,Didier Kiki,1,1,1.0
men_100m,Ackeem Blake,Diu Chun Hei,1,1,1.0
men_100m,Ackeem Blake,Dorian Keletela,1,2,0.5
men_100m,Ackeem Blake,Duan Asemota,1,1,1.0
men_100m,Ackeem Blake,Ebrahima Camara,0,2,0.0
men_100m,Ackeem Blake,Edward Osei-Nketia,0,1,0.0
men_100m,Ackeem Blake,Eliezer AdjibiDuan AsemotaBrendon RodneyJerome Blake,0,1,0.0
men_100m,Ackeem Blake,Emanuel Archibald,1,2,0.5
men_100m,Ackeem Blake,Emmanuel Matadi,1,2,0.5
men_100m,Ackeem Blake,Erik Cardoso,1,2,0.5
men_100m,Ackeem Blake,Favoris Muzrapov[it],1,1,1.0
men_100m,Ackeem Blake,Favour Ashe,1,2,0.5
men_100m,Ackeem Blake,Felipe Bardi,2,2,1.0
men_100m,Ackeem Blake,Femi Ogunode,1,1,1.0
men_100m,Ackeem Blake,Ferdinand Omanyala,0,2,0.0
men_100m,Ackeem Blake,Fodé Sissoko,1,1,1.0
men_100m,Ackeem Blake,Francesco Sansovini,0,1,0.0
men_100m,Ackeem Blake,Fred Kerley,0,2,0.0
men_100m,Ackeem Blake,Gift Leotlela,1,1,1.0
men_100m,Ackeem Blake,Hachim Maaroufou,1,1,1.0
men_100m,Ackeem Blake,Hassan Saaid,0,1,0.0
men_100m,Ackeem Blake,Hassan Taftian,1,1,1.0
men_100m,Ackeem Blake,Henrik Larsson,1,1,1.0
men_100m,Ackeem Blake,Hervé Toumandji,1,1,1.0
men_100m,Ackeem Blake,Hiroki Yanagita,1,1,1.0
men_100m,Ackeem Blake,Hussein Ali Al Khafaji,0,1,0.0
men_100m,Ackeem Blake,Ibadulla Adam,1,1,1.0
men_100m,Ackeem Blake,Ignacio Blaluk,1,1,1.0
men_100m,Ackeem Blake,Ildar Akhmadiev,0,1,0.0
men_100m,Ackeem Blake,Imranur Rahman,1,2,0.5
men_100m,Ackeem Blake,Ismaël Koné,1,1,1.0
men_100m,Ackeem Blake,Jake Doran,1,1,1.0
men_100m,Ackeem Blake,Jalen Lisse[nl],1,1,1.0
men_100m,Ackeem Blake,Jeremiah Azu,2,2,1.0
men_100m,Ackeem Blake,Jeriel Quainoo,1,1,1.0
men_100m,Ackeem Blake,Jerod Elcock,1,1,1.0
men_100m,Ackeem Blake,Jerome Blake,1,1,1.0
men_100m,Ackeem Blake,Jhonny Rentería,1,1,1.0
men_100m,Ackeem Blake,Joseph Green,1,1,1.0
men_100m,Ackeem Blake,Joseph Paul Amoah,1,1,1.0
men_100m,Ackeem Blake,Joshua Azzopardi,1,1,1.0
men_100m,Ackeem Blake,Joshua Hartmann,1,1,1.0
men_100m,Ackeem Blake,José González,1,1,1.0
men_100m,Ackeem Blake,Julian Wagner,1,1,1.0
men_100m,Ackeem Blake,Karalo Maibuca,2,2,1.0
men_100m,Ackeem Blake,Kayhan Özer,1,1,1.0
men_100m,Ackeem Blake,Kayinsola Ajayi,0,1,0.0
men_100m,Ackeem Blake,Kenaz Kaniwete,1,1,1.0
men_100m,Ackeem Blake,Kenny Bednarek,0,1,0.0
men_100m,Ackeem Blake,Kishane Thompson,0,1,0.0
men_100m,Ackeem Blake,Lalu Muhammad Zohri,0,1,0.0
men_100m,Ackeem Blake,Lataisi Mwea,0,1,0.0
men_100m,Ackeem Blake,Letsile Tebogo,0,1,0.0
men_100m,Ackeem Blake,Lionel Tshimanga Muteba,0,1,0.0
men_100m,Ackeem Blake,Louie Hinchliffe,0,2,0.0
men_100m,Ackeem Blake,Maleselo Fukofuka,1,1,1.0
men_100m,Ackeem Blake,Manuel Ataide,1,1,1.0
men_100m,Ackeem Blake,Marc Brian Louis,1,1,1.0
men_100m,Ackeem Blake,Marcell Jacobs,0,1,0.0
men_100m,Ackeem Blake,Markus Fuchs,1,1,1.0
men_100m,Ackeem Blake,Marvin Bracy,0,1,0.0
men_100m,Ackeem Blake,Melique García,1,2,0.5
men_100m,Ackeem Blake,Mipham Yoezer Gurung,1,1,1.0
men_100m,Ackeem Blake,Muhd Noor Firdaus Ar-Rasyid,1,1,1.0
men_100m,Ackeem Blake,Naquille Harris,0,1,0.0
men_100m,Ackeem Blake,Nathan Crumpton,1,1,1.0
men_100m,Ackeem Blake,Nehumi Tuihalamaka,1,1,1.0
men_100m,Ackeem Blake,Noa Bibi,0,1,0.0
men_100m,Ackeem Blake,Noureddine Hadid,0,1,0.0
men_100m,Ackeem Blake,Oblique Seville,0,2,0.0
men_100m,Ackeem Blake,Ojie Edoburun,0,1,0.0
men_100m,Ackeem Blake,Oliwer Wdowik,1,1,1.0
men_100m,Ackeem Blake,Omar Aburouss,0,1,0.0
men_100m,Ackeem Blake,Onyema Adigida,1,1,1.0
men_100m,Ackeem Blake,Owen Ansah,1,1,1.0
men_100m,Ackeem Blake,Paulo André de Oliveira,1,1,1.0
men_100m,Ackeem Blake,Pjai Austin,1,1,1.0
men_100m,Ackeem Blake,Puripol Boonson,1,1,1.0
men_100m,Ackeem Blake,Raymond Ekevwo,1,1,1.0
men_100m,Ackeem Blake,Reece Prescod,1,1,1.0
men_100m,Ackeem Blake,Remigio Santander,1,1,1.0
men_100m,Ackeem Blake,Reynaldo Espinosa,1,1,1.0
men_100m,Ackeem Blake,Rija Gardiner[de],1,1,1.0
men_100m,Ackeem Blake,Rikkoi Brathwaite,2,2,1.0
men_100m,Ackeem Blake,Rodrigo do Nascimento,0,1,0.0
men_100m,Ackeem Blake,Rohan Browning,1,1,1.0
men_100m,Ackeem Blake,Ronal Longa,1,1,1.0
men_100m,Ackeem Blake,Ryan ZezeHarold Achi-YaoPablo MatéoMéba-Mickaël Zeze,1,1,1.0
men_100m,Ackeem Blake,Ryuichiro Sakai,2,2,1.0
men_100m,Ackeem Blake,Samer Al-Yafaee[de],1,1,1.0
men_100m,Ackeem Blake,Samson Colebrooke,1,1,1.0
men_100m,Ackeem Blake,Sandrey Davison,1,1,1.0
men_100m,Ackeem Blake,Scott Fiti,2,2,1.0
men_100m,Ackeem Blake,Seco Camara,1,1,1.0
men_100m,Ackeem Blake,Sha Mahmood Noor Zahi,1,1,1.0
men_100m,Ackeem Blake,Shainer Rengifo Montoya,1,1,1.0
men_100m,Ackeem Blake,Shaun Gill,1,2,0.5
men_100m,Ackeem Blake,Shaun Maswanganyi,1,1,1.0
men_100m,Ackeem Blake,Simon Hansen,1,1,1.0
men_100m,Ackeem Blake,Sri Lanka,0,1,0.0
men_100m,Ackeem Blake,Su Bingtian,1,1,1.0
men_100m,Ackeem Blake,Taha Hussein Yaseen,1,1,1.0
men_100m,Ackeem Blake,Terrence Jones,1,1,1.0
men_100m,Ackeem Blake,Tikove Piira,1,1,1.0
men_100m,Ackeem Blake,Trayvon Bromell,0,1,0.0
men_100m,Ackeem Blake,Udodi Chudi Onwuzurike,1,1,1.0
men_100m,Ackeem Blake,Waisake Tewa,1,1,1.0
men_100m,Ackeem Blake,Wanya McCoy,1,1,1.0
men_100m,Ackeem Blake,William Reed,1,1,1.0
men_100m,Ackeem Blake,Winzar Kakiouea,1,1,1.0
men_100m,Ackeem Blake,Wissy Hoye[de],1,1,1.0
men_100m,Ackeem Blake,Xie Zhenye,1,1,1.0
men_100m,Ackeem Blake,Yohan Blake,1,3,0.3333333333333333
men_100m,Ackeem Blake,Zharnel Hughes,2,3,0.6666666666666666
men_100m,Adam Gemili,Adam Thomas[wd],0,1,0.0
men_100m,Adam Gemili,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,0,1,0.0
men_100m,Adam Gemili,Andre De Grasse,0,1,0.0
men_100m,Adam Gemili,Dewi Hammond,1,1,1.0
men_100m,Adam Gemili,Dewi HammondLeon GreenwoodZachary PriceJac Patterson,0,1,0.0
men_100m,Adam Gemili,Joris van Gool,1,1,1.0
men_100m,Adam Gemili,Nethaneel Mitchell-Blake,0,1,0.0
men_100m,Adam Gemili,Reece Prescod,1,1,1.0
men_100m,Adam Gemili,Taymir Burnet,0,1,0.0
men_100m,Adam Gemili,Xavi Mo-Ajok,1,1,1.0
men_100m,Adam Thomas[wd],Adam Gemili,1,1,1.0
men_100m,Adam Thomas[wd],Brendon Rodney,1,1,1.0
men_100m,Adam Thomas[wd],Dewi Hammond,1,1,1.0
men_100m,Adam Thomas[wd],Dewi HammondLeon GreenwoodZachary PriceJac Patterson,1,1,1.0
men_100m,Adam Thomas[wd],Joris van Gool,1,1,1.0
men_100m,Adam Thomas[wd],Nethaneel Mitchell-Blake,1,1,1.0
men_100m,Adam Thomas[wd],Reece Prescod,1,1,1.0
men_100m,Adam Thomas[wd],Taymir Burnet,1,1,1.0
men_100m,Adam Thomas[wd],Xavi Mo-Ajok,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Adam Gemili,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Brendon Rodney,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Dewi Hammond,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Dewi HammondLeon GreenwoodZachary PriceJac Patterson,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Joris van Gool,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Nethaneel Mitchell-Blake,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Reece Prescod,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Taymir Burnet,1,1,1.0
men_100m,Adam Thomas[wd]Stephen DunlopMichael OlsenKrishawn Aiken,Xavi Mo-Ajok,1,1,1.0
men_100m,Afghanistan,Aaron Brown,1,1,1.0
men_100m,Afghanistan,Abdul Hakim Sani Brown,1,1,1.0
men_100m,Afghanistan,Ackeem Blake,1,1,1.0
men_100m,Afghanistan,Akani Simbine,0,1,0.0
men_100m,Afghanistan,Andre de Grasse,1,1,1.0
men_100m,Afghanistan,Arthur Cissé,1,1,1.0
men_100m,Afghanistan,Australia,0,1,0.0
men_100m,Afghanistan,Benjamin Azamati,1,1,1.0
men_100m,Afghanistan,Cejhae Greene,1,1,1.0
men_100m,Afghanistan,Chituru Ali,1,1,1.0
men_100m,Afghanistan,Christian Coleman,1,1,1.0
men_100m,Afghanistan,Clarence Munyai,1,1,1.0
men_100m,Afghanistan,Craig Gill,1,1,1.0
men_100m,Afghanistan,César Almirón,1,1,1.0
men_100m,Afghanistan,Dorian Keletela,1,1,1.0
men_100m,Afghanistan,Ebrahima Camara,0,1,0.0
men_100m,Afghanistan,Edward Osei-Nketia,1,1,1.0
men_100m,Afghanistan,Emanuel Archibald,0,1,0.0
men_100m,Afghanistan,Emmanuel Matadi,1,1,1.0
men_100m,Afghanistan,Erik Cardoso,1,1,1.0
men_100m,Afghanistan,Favour Ashe,1,1,1.0
men_100m,Afghanistan,Felipe Bardi,1,1,1.0
men_100m,Afghanistan,Femi Ogunode,1,1,1.0
men_100m,Afghanistan,Ferdinand Omanyala,1,1,1.0
men_100m,Afghanistan,Francesco Sansovini,1,1,1.0
men_100m,Afghanistan,Fred Kerley,0,1,0.0
men_100m,Afghanistan,Gift Leotlela,1,1,1.0
men_100m,Afghanistan,Hassan Saaid,1,1,1.0
men_100m,Afghanistan,Hussein Ali Al Khafaji,1,1,1.0
men_100m,Afghanistan,Ignacio Blaluk,1,1,1.0
men_100m,Afghanistan,Ildar Akhmadiev,1,1,1.0
men_100m,Afghanistan,Ismaël Koné,1,1,1.0
men_100m,Afghanistan,Jake Doran,1,1,1.0
men_100m,Afghanistan,Jerod Elcock,1,1,1.0
men_100m,Afghanistan,Jerome Blake,1,1,1.0
men_100m,Afghanistan,Joseph Paul Amoah,1,1,1.0
men_100m,Afghanistan,Julian Wagner,1,1,1.0
men_100m,Afghanistan,Karalo Maibuca,1,1,1.0
men_100m,Afghanistan,Lalu Muhammad Zohri,0,1,0.0
men_100m,Afghanistan,Lataisi Mwea,1,1,1.0
men_100m,Afghanistan,Lionel Tshimanga Muteba,1,1,1.0
men_100m,Afghanistan,Marcell Jacobs,1,1,1.0
men_100m,Afghanistan,Marvin Bracy,0,1,0.0
men_100m,Afghanistan,Melique García,1,1,1.0
men_100m,Afghanistan,Mipham Yoezer Gurung,1,1,1.0
men_100m,Afghanistan,Nathan Crumpton,1,1,1.0
men_100m,Afghanistan,Nehumi Tuihalamaka,1,1,1.0
men_100m,Afghanistan,Noureddine Hadid,1,1,1.0
men_100m,Afghanistan,Oblique Seville,0,1,0.0
men_100m,Afghanistan,Omar Aburouss,1,1,1.0
men_100m,Afghanistan,Raymond Ekevwo,1,1,1.0
men_100m,Afghanistan,Reece Prescod,1,1,1.0
men_100m,Afghanistan,Rodrigo do Nascimento,1,1,1.0
men_100m,Afghanistan,Ryuichiro Sakai,1,1,1.0
men_100m,Afghanistan,Samson Colebrooke,1,1,1.0
men_100m,Afghanistan,Scott Fiti,1,1,1.0
men_100m,Afghanistan,Shainer Rengifo Montoya,1,1,1.0
men_100m,Afghanistan,Shaun Gill,1,1,1.0
men_100m,Afghanistan,Sri Lanka,0,1,0.0
men_100m,Afghanistan,Su Bingtian,1,1,1.0
men_100m,Afghanistan,Tikove Piira,1,1,1.0
men_100m,Afghanistan,Trayvon Bromell,0,1,0.0
men_100m,Afghanistan,Udodi Chudi Onwuzurike,1,1,1.0
men_100m,Afghanistan,Yohan Blake,1,1,1.0
men_100m,Afghanistan,Zharnel Hughes,1,1,1.0
men_100m,Ahmed Essabai[de],Abdul Hakim Sani Brown,0,1,0.0
men_100m,Ahmed Essabai[de],Abdul-Rasheed Saminu,0,1,0.0
men_100m,Ahmed Essabai[de],Ackeem Blake,0,1,0.0
men_100m,Ahmed Essabai[de],Akani Simbine,0,1,0.0
men_100m,Ahmed Essabai[de],Akihiro Higashida,0,1,0.0
men_100m,Ahmed Essabai[de],Ali Anwar Al-Balushi,0,1,0.0
men_100m,Ahmed Essabai[de],Andre De Grasse,0,1,0.0
men_100m,Ahmed Essabai[de],Arthur Cisse,0,1,0.0
men_100m,Ahmed Essabai[de],Arturo Deliser,0,1,0.0
men_100m,Ahmed Essabai[de],Benjamin Azamati,0,1,0.0
men_100m,Ahmed Essabai[de],Benjamin Richardson,0,1,0.0
men_100m,Ahmed Essabai[de],Beppe Grillo[de],0,1,0.0
men_100m,Ahmed Essabai[de],Cejhae Greene,0,1,0.0
men_100m,Ahmed Essabai[de],Chituru Ali,0,1,0.0
men_100m,Ahmed Essabai[de],Christopher Borzor,0,1,0.0
men_100m,Ahmed Essabai[de],Darko Pešić,0,1,0.0
men_100m,Ahmed Essabai[de],Davonte Howell,0,1,0.0
men_100m,Ahmed Essabai[de],Devin Augustine,0,1,0.0
men_100m,Ahmed Essabai[de],Didier Kiki,0,1,0.0
men_100m,Ahmed Essabai[de],Diu Chun Hei,0,1,0.0
men_100m,Ahmed Essabai[de],Duan Asemota,0,1,0.0
men_100m,Ahmed Essabai[de],Dylan Sicobo,0,1,0.0
men_100m,Ahmed Essabai[de],Ebrahima Camara,0,1,0.0
men_100m,Ahmed Essabai[de],Emmanuel Eseme,0,1,0.0
men_100m,Ahmed Essabai[de],Emmanuel Matadi,0,1,0.0
men_100m,Ahmed Essabai[de],Erik Cardoso,0,1,0.0
men_100m,Ahmed Essabai[de],Favoris Muzrapov[it],0,1,0.0
men_100m,Ahmed Essabai[de],Favour Ashe,0,1,0.0
men_100m,Ahmed Essabai[de],Felipe Bardi,0,1,0.0
men_100m,Ahmed Essabai[de],Ferdinand Omanyala,0,1,0.0
men_100m,Ahmed Essabai[de],Fodé Sissoko,0,1,0.0
men_100m,Ahmed Essabai[de],Franko Burraj,0,1,0.0
men_100m,Ahmed Essabai[de],Fred Kerley,0,1,0.0
men_100m,Ahmed Essabai[de],Hachim Maaroufou,0,1,0.0
men_100m,Ahmed Essabai[de],Hassan Taftian,0,1,0.0
men_100m,Ahmed Essabai[de],Henrik Larsson,0,1,0.0
men_100m,Ahmed Essabai[de],Hervé Toumandji,0,1,0.0
men_100m,Ahmed Essabai[de],Ibadulla Adam,0,1,0.0
men_100m,Ahmed Essabai[de],Imranur Rahman,0,1,0.0
men_100m,Ahmed Essabai[de],Jalen Lisse[nl],0,1,0.0
men_100m,Ahmed Essabai[de],Joseph Green,0,1,0.0
men_100m,Ahmed Essabai[de],Joshua Azzopardi,0,1,0.0
men_100m,Ahmed Essabai[de],Joshua Hartmann,0,1,0.0
men_100m,Ahmed Essabai[de],Karalo Maibuca,0,1,0.0
men_100m,Ahmed Essabai[de],Kayhan Özer,0,1,0.0
men_100m,Ahmed Essabai[de],Kayinsola Ajayi,0,1,0.0
men_100m,Ahmed Essabai[de],Kenaz Kaniwete,0,1,0.0
men_100m,Ahmed Essabai[de],Kenny Bednarek,0,1,0.0
men_100m,Ahmed Essabai[de],Kishane Thompson,0,1,0.0
men_100m,Ahmed Essabai[de],Lalu Muhammad Zohri,0,1,0.0
men_100m,Ahmed Essabai[de],Letsile Tebogo,0,1,0.0
men_100m,Ahmed Essabai[de],Louie Hinchliffe,0,1,0.0
men_100m,Ahmed Essabai[de],Maleselo Fukofuka,0,1,0.0
men_100m,Ahmed Essabai[de],Manuel Ataide,0,1,0.0
men_100m,Ahmed Essabai[de],Marc Brian Louis,0,1,0.0
men_100m,Ahmed Essabai[de],Marcell Jacobs,0,1,0.0
men_100m,Ahmed Essabai[de],Marcos Santos,0,1,0.0
men_100m,Ahmed Essabai[de],Melique García,0,1,0.0
men_100m,Ahmed Essabai[de],Muhd Azeem Fahmi,0,1,0.0
men_100m,Ahmed Essabai[de],Naquille Harris,0,1,0.0
men_100m,Ahmed Essabai[de],Noa Bibi,0,1,0.0
men_100m,Ahmed Essabai[de],Noah Lyles,0,1,0.0
men_100m,Ahmed Essabai[de],Oblique Seville,0,1,0.0
men_100m,Ahmed Essabai[de],Oliwer Wdowik,1,1,1.0
men_100m,Ahmed Essabai[de],Owen Ansah,0,1,0.0
men_100m,Ahmed Essabai[de],Puripol Boonson,0,1,0.0
men_100m,Ahmed Essabai[de],Remigio Santander,0,1,0.0
men_100m,Ahmed Essabai[de],Reynaldo Espinosa,0,1,0.0
men_100m,Ahmed Essabai[de],Rija Gardiner[de],0,1,0.0
men_100m,Ahmed Essabai[de],Rikkoi Brathwaite,0,1,0.0
men_100m,Ahmed Essabai[de],Rohan Browning,0,1,0.0
men_100m,Ahmed Essabai[de],Ronal Longa,0,1,0.0
men_100m,Ahmed Essabai[de],Ryuichiro Sakai,0,1,0.0
men_100m,Ahmed Essabai[de],Scott Fiti,0,1,0.0
men_100m,Ahmed Essabai[de],Seco Camara,0,1,0.0
men_100m,Ahmed Essabai[de],Sha Mahmood Noor Zahi,0,1,0.0
men_100m,Ahmed Essabai[de],Shaun Gill,0,1,0.0
men_100m,Ahmed Essabai[de],Shaun Maswanganyi,0,1,0.0
men_100m,Ahmed Essabai[de],Sibusiso Matsenjwa,0,1,0.0
men_100m,Ahmed Essabai[de],Simon Hansen,0,1,0.0
men_100m,Ahmed Essabai[de],Taha Hussein Yaseen,0,1,0.0
men_100m,Ahmed Essabai[de],Terrence Jones,0,1,0.0
men_100m,Ahmed Essabai[de],Waisake Tewa,0,1,0.0
men_100m,Ahmed Essabai[de],Wanya McCoy,0,1,0.0
men_100m,Ahmed Essabai[de],William Reed,0,1,0.0
men_100m,Ahmed Essabai[de],Winzar Kakiouea,0,1,0.0
men_100m,Ahmed Essabai[de],Wissy Hoye[de],0,1,0.0
men_100m,Ahmed Essabai[de],Xie Zhenye,0,1,0.0
men_100m,Ahmed Essabai[de],Zharnel Hughes,0,1,0.0
men_100m,Akani Simbine,Aaron Brown,1,1,1.0
men_100m,Akani Simbine,Aayush Kunwar,1,1,1.0
men_100m,Akani Simbine,Abdul Hakim Sani Brown,3,4,0.75
men_100m,Akani Simbine,Abdul-Rasheed Saminu,1,1,1.0
men_100m,Akani Simbine,Ackeem Blake,2,2,1.0
men_100m,Akani Simbine,Afghanistan,1,1,1.0
men_100m,Akani Simbine,Ahmed Essabai[de],1,1,1.0
men_100m,Akani Simbine,Akihiro Higashida,1,1,1.0
men_100m,Akani Simbine,Ali Anwar Al-Balushi,1,1,1.0
men_100m,Akani Simbine,Alisher Sadulayev,1,1,1.0
men_100m,Akani Simbine,Andre De Grasse,2,2,1.0
men_100m,Akani Simbine,Andre de Grasse,1,1,1.0
men_100m,Akani Simbine,Antoine Snyders,1,1,1.0
men_100m,Akani Simbine,Arthur Cisse,1,1,1.0
men_100m,Akani Simbine,Arthur Cissé,3,3,1.0
men_100m,Akani Simbine,Australia,0,1,0.0
men_100m,Akani Simbine,Bence Boros[de],1,1,1.0
men_100m,Akani Simbine,Benjamin Azamati,2,2,1.0
men_100m,Akani Simbine,Benjamin Richardson,2,2,1.0
men_100m,Akani Simbine,Beppe Grillo[de],1,1,1.0
men_100m,Akani Simbine,Brandon Hicklin,1,1,1.0
men_100m,Akani Simbine,Brandon Jones,1,1,1.0
men_100m,Akani Simbine,Brendon Rodney,1,1,1.0
men_100m,Akani Simbine,Cejhae Greene,3,3,1.0
men_100m,Akani Simbine,Chituru Ali,2,2,1.0
