Rank,Mark,WIND,Competitor,DOB,,Pos,,Venue,Date,Results Score,discipline,year,ProfileURL
263,36:40.77,,Yi TIAN,25 JAN 2004,CHN,15f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,905,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/yi-tian-15165845
264,36:41.28,,San-ah SEONG,14 APR 1993,KOR,4,,"Miryang Sports Complexs, Miryang (KOR)",23 MAY 2025,904,women_10000m,2025,https://worldathletics.org/athletes/athlete=14791135
265,36:41.44,,Joida GAGNAO,23 APR 1996,PHI,4,,"Supachalasai National Stadium, Bangkok (THA)",15 DEC 2025,904,women_10000m,2025,https://worldathletics.org/athletes/athlete=14791723
266,36:42.23,,Maki MATSUOKA,23 OCT 2004,JPN,22,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,903,women_10000m,2025,https://worldathletics.org/athletes/japan/maki-matsuoka-14955891
267,36:44.21,,Tae-rin KIM,01 JAN 2000,KOR,7,,"Jeongseon Sports Complex, Jeongseon (KOR)",24 JUN 2025,902,women_10000m,2025,https://worldathletics.org/athletes/korea/tae-rin-kim-14961548
268,36:44.25,,Puma LAXMI,28 SEP 2002,NEP,4,,"Birsa Munda Foot Ball Stadium, Morabadi, Ranchi (IND)",26 OCT 2025,902,women_10000m,2025,https://worldathletics.org/athletes/nepal/puma-laxmi-15253661
269,36:45.55,,Ji-eun LEE,20 MAY 2002,KOR,8,,"Jeongseon Sports Complex, Jeongseon (KOR)",24 JUN 2025,901,women_10000m,2025,https://worldathletics.org/athletes/athlete=14910690
270,36:46.82,,Wei LI,02 DEC 1992,CHN,6,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,900,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/wei-li-14445244
271,36:47.22,,Latika TALWAR,12 JAN 2004,IND,1,,"Stadium Hanamkonda, Warangal (IND)",16 OCT 2025,899,women_10000m,2025,https://worldathletics.org/athletes/india/latika-talwar-15036830
272,36:48.05,,Reenu Ch. Ranbir SINGH,03 DEC 2004,IND,3,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",30 SEP 2025,899,women_10000m,2025,https://worldathletics.org/athletes/athlete=14925462
273,36:48.30,,. ANKITA,04 OCT 2001,IND,4,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",30 SEP 2025,899,women_10000m,2025,https://worldathletics.org/athletes/india/ankita-15059951
274,36:48.50,,Munni DEVI,16 JUL 1998,IND,5,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",30 SEP 2025,898,women_10000m,2025,https://worldathletics.org/athletes/athlete=14925463
275,36:48.62,,Tsz Ying VUT,22 JAN 1990,HKG,2,,"Tsueng Kwan O Sports Ground, Hong Kong (HKG)",18 JAN 2025,898,women_10000m,2025,https://worldathletics.org/athletes/athlete=14831363
276,36:49.19,,Yinyu GUAN,21 OCT 2005,CHN,16f1,,"Sports Center, Jiaxing (CHN)",30 APR 2025,898,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/yinyu-guan-15080432
277,36:51.55,,Vanessa Ying Zhuang LEE,23 FEB 1998,SGP,3,,"Yio Chu Kang Stadium, Singapore (SGP)",09 FEB 2025,896,women_10000m,2025,https://worldathletics.org/athletes/athlete=14793688
278,36:52.33,,Qian ZHANG,12 AUG 2001,CHN,7,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,895,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/qian-zhang-15092453
279,36:52.44,,Sakura TANAKA,01 MAR 2005,JPN,4,,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",18 APR 2025,895,women_10000m,2025,https://worldathletics.org/athletes/japan/sakura-tanaka-14957290
280,36:53.17,,. KAVITA,16 DEC 1998,IND,7,,"Sree Kanteerava Outdoor Stadium, Bengaluru (IND)",30 SEP 2025,895,women_10000m,2025,https://worldathletics.org/athletes/india/kavita-15224731
281,36:55.83,,Yikai TIAN,26 OCT 2006,CHN,1,,"Handan Sports Center, Handan (CHN)",21 MAR 2025,893,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/yikai-tian-15160666
282,36:55.97,,Uru TANAKA,12 DEC 2005,JPN,3,,"Yanmar Stadium Nagai, Osaka (JPN)",04 APR 2025,893,women_10000m,2025,https://worldathletics.org/athletes/japan/uru-tanaka-15040803
283,36:58.96,,Aarti Arun PAWARA,05 MAR 2004,IND,2,,"Stadium Hanamkonda, Warangal (IND)",16 OCT 2025,890,women_10000m,2025,https://worldathletics.org/athletes/india/aarti-arun-pawara-15246033
284,36:59.29,,Ting ZHOU,13 FEB 2000,CHN,22,,"Guoxin Sports Center, Qingdao (CHN)",20 JUN 2025,890,women_10000m,2025,https://worldathletics.org/athletes/athlete=14811645
285,37:02.04,,Viktoriya SERGEEVA,06 JUL 1998,KAZ,2,,"Olympic Training Base, Almaty (KAZ)",10 JUL 2025,888,women_10000m,2025,https://worldathletics.org/athletes/athlete=14759595
286,37:06.71,,Sushila PRAJAPAT,06 APR 2005,IND,6,,"Jawaharlal Nehru Stadium, Chennai (IND)",24 AUG 2025,884,women_10000m,2025,https://worldathletics.org/athletes/india/sushila-prajapat-15139264
287,37:13.05,,Ji-hea KIM,06 MAY 2004,KOR,4,,"Yecheon Stadium, Yecheon (KOR)",03 SEP 2025,879,women_10000m,2025,https://worldathletics.org/athletes/athlete=14910548
288,37:16.71,,Su-jeong AH,27 DEC 2002,KOR,5,,"Yecheon Stadium, Yecheon (KOR)",03 SEP 2025,876,women_10000m,2025,https://worldathletics.org/athletes/korea/su-jeong-ah-14584640
289,37:18.34,,Pengyun FENG,29 OCT 2003,CHN,8,,"Hebei Olympic Sports Center, Qinhuangdao (CHN)",25 APR 2025,875,women_10000m,2025,https://worldathletics.org/athletes/athlete=14892676
290,37:22.22,,Madushani HERATH,10 NOV 1999,SRI,2,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",08 MAR 2025,872,women_10000m,2025,https://worldathletics.org/athletes/sri-lanka/madushani-herath-15080347
291,37:22.25,,B.W.N SEWWANDI,05 JUN 2002,SRI,3,,"Mahinda Rajapaksha Stadium, Diyagama (SRI)",08 MAR 2025,872,women_10000m,2025,https://worldathletics.org/athletes/sri-lanka/bwn-sewwandi-15169242
292,37:24.02,,Mai SAKAI,19 OCT 2003,JPN,23,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,871,women_10000m,2025,https://worldathletics.org/athletes/japan/mai-sakai-14955885
293,37:24.87,,Su-min SEO,16 JAN 2006,KOR,7,,"Yecheon Stadium, Yecheon (KOR)",03 SEP 2025,870,women_10000m,2025,https://worldathletics.org/athletes/korea/su-min-seo-14949063
294,37:26.27,,Akari WATANABE,20 SEP 2006,JPN,3,,"Takebishi Stadium, Kyoto (JPN)",12 SEP 2025,869,women_10000m,2025,https://worldathletics.org/athletes/japan/akari-watanabe-15052281
295,37:27.60,,Prachi PADIYAR,18 DEC 2003,IND,7,,"Jawaharlal Nehru Stadium, Chennai (IND)",24 AUG 2025,868,women_10000m,2025,https://worldathletics.org/athletes/india/prachi-padiyar-15251597
296,37:33.47,,Yi-Jie XU,27 NOV 2003,TPE,1,,"Banqiao Stadium, New Taipei City (TPE)",11 MAR 2025,864,women_10000m,2025,https://worldathletics.org/athletes/chinese-taipei/yi-jie-xu-15135405
297,37:35.42,,Ayano ODAHARA,16 OCT 2004,JPN,30,,"Prefectural Stadium, Okayama (JPN)",05 JUN 2025,862,women_10000m,2025,https://worldathletics.org/athletes/japan/ayano-odahara-14958132
298,37:35.86,,Umi EBARA,04 JAN 2005,JPN,24,,"Gion Stadium, Sagamihara (JPN)",09 MAY 2025,862,women_10000m,2025,https://worldathletics.org/athletes/japan/umi-ebara-14955134
299,37:37.68,,Nicole LOW,19 JUN 1998,SGP,4,,"Yio Chu Kang Stadium, Singapore (SGP)",09 FEB 2025,860,women_10000m,2025,https://worldathletics.org/athletes/singapore/nicole-low-15149222
300,37:39.06,,Qiqian XU,24 SEP 2005,CHN,9,,"Liaoning Athletics Management Center, Dalian (CHN)",20 JUL 2025,859,women_10000m,2025,https://worldathletics.org/athletes/pr-of-china/qiqian-xu-15110898
